Measurement: ritardo_rise
  step	ritardo_rise	FROM	TO
  3695	3.29458e-10	2.0015e-08	2.03445e-08
  3696	3.15842e-10	2.0015e-08	2.03308e-08
  3697	2.11566e-10	2.0015e-08	2.02266e-08
  3698	1.92586e-10	2.0015e-08	2.02076e-08
  3699	2.05285e-10	2.0015e-08	2.02203e-08
  3700	2.0669e-10	2.0015e-08	2.02217e-08
  3701	1.97053e-10	2.0015e-08	2.02121e-08
  3702	2.05529e-10	2.0015e-08	2.02205e-08
  3703	2.02009e-10	2.0015e-08	2.0217e-08
  3704	2.86609e-10	2.0015e-08	2.03016e-08
  3705	3.21311e-10	2.0015e-08	2.03363e-08
  3706	3.19983e-10	2.0015e-08	2.0335e-08
  3707	2.66877e-10	2.0015e-08	2.02819e-08
  3708	2.09045e-10	2.0015e-08	2.0224e-08
  3709	2.35681e-10	2.0015e-08	2.02507e-08
  3710	1.9568e-10	2.0015e-08	2.02107e-08
  3711	1.99931e-10	2.0015e-08	2.02149e-08
  3712	1.97933e-10	2.0015e-08	2.02129e-08
  3713	3.16148e-10	2.0015e-08	2.03311e-08
  3714	2.13329e-10	2.0015e-08	2.02283e-08
  3715	2.55004e-10	2.0015e-08	2.027e-08
  3716	2.01115e-10	2.0015e-08	2.02161e-08
  3717	2.88789e-10	2.0015e-08	2.03038e-08
  3718	2.06521e-10	2.0015e-08	2.02215e-08
  3719	2.76591e-10	2.0015e-08	2.02916e-08
  3720	1.9449e-10	2.0015e-08	2.02095e-08
  3721	1.96774e-10	2.0015e-08	2.02118e-08
  3722	2.89121e-10	2.0015e-08	2.03041e-08
  3723	2.28535e-10	2.0015e-08	2.02435e-08
  3724	2.01982e-10	2.0015e-08	2.0217e-08
  3725	2.15293e-10	2.0015e-08	2.02303e-08
  3726	1.95535e-10	2.0015e-08	2.02105e-08
  3727	1.93561e-10	2.0015e-08	2.02086e-08
  3728	2.116e-10	2.0015e-08	2.02266e-08
  3729	1.94403e-10	2.0015e-08	2.02094e-08
  3730	2.29633e-10	2.0015e-08	2.02446e-08
  3731	1.96435e-10	2.0015e-08	2.02114e-08
  3732	2.01846e-10	2.0015e-08	2.02168e-08
  3733	2.01469e-10	2.0015e-08	2.02165e-08
  3734	2.18375e-10	2.0015e-08	2.02334e-08
  3735	2.01562e-10	2.0015e-08	2.02166e-08
  3736	1.93192e-10	2.0015e-08	2.02082e-08
  3737	2.25697e-10	2.0015e-08	2.02407e-08
  3738	2.05963e-10	2.0015e-08	2.0221e-08
  3739	2.31429e-10	2.0015e-08	2.02464e-08
  3740	3.1521e-10	2.0015e-08	2.03302e-08
  3741	2.0534e-10	2.0015e-08	2.02203e-08
  3742	2.39058e-10	2.0015e-08	2.02541e-08
  3743	2.05192e-10	2.0015e-08	2.02202e-08
  3744	3.75334e-10	2.0015e-08	2.03903e-08
  3745	2.87607e-10	2.0015e-08	2.03026e-08
  3746	3.32467e-10	2.0015e-08	2.03475e-08
  3747	1.92243e-10	2.0015e-08	2.02072e-08
  3748	3.30175e-10	2.0015e-08	2.03452e-08
  3749	2.08991e-10	2.0015e-08	2.0224e-08
  3750	2.29751e-10	2.0015e-08	2.02448e-08
  3751	2.00817e-10	2.0015e-08	2.02158e-08
  3752	3.30638e-10	2.0015e-08	2.03456e-08
  3753	2.05671e-10	2.0015e-08	2.02207e-08
  3754	2.07143e-10	2.0015e-08	2.02221e-08
  3755	2.44095e-10	2.0015e-08	2.02591e-08
  3756	1.98843e-10	2.0015e-08	2.02138e-08
  3757	2.35372e-10	2.0015e-08	2.02504e-08
  3758	2.2197e-10	2.0015e-08	2.0237e-08
  3759	2.08556e-10	2.0015e-08	2.02236e-08
  3760	3.26386e-10	2.0015e-08	2.03414e-08
  3761	2.00837e-10	2.0015e-08	2.02158e-08
  3762	2.04881e-10	2.0015e-08	2.02199e-08
  3763	1.94581e-10	2.0015e-08	2.02096e-08
  3764	2.73702e-10	2.0015e-08	2.02887e-08
  3765	1.92879e-10	2.0015e-08	2.02079e-08
  3766	2.00199e-10	2.0015e-08	2.02152e-08
  3767	1.92943e-10	2.0015e-08	2.02079e-08
  3768	2.26413e-10	2.0015e-08	2.02414e-08
  3769	2.0784e-10	2.0015e-08	2.02228e-08
  3770	2.06538e-10	2.0015e-08	2.02215e-08
  3771	2.20134e-10	2.0015e-08	2.02351e-08
  3772	3.55316e-10	2.0015e-08	2.03703e-08
  3773	2.40581e-10	2.0015e-08	2.02556e-08
  3774	1.96208e-10	2.0015e-08	2.02112e-08
  3775	1.94193e-10	2.0015e-08	2.02092e-08
  3776	2.07135e-10	2.0015e-08	2.02221e-08
  3777	1.93128e-10	2.0015e-08	2.02081e-08
  3778	2.77446e-10	2.0015e-08	2.02924e-08
  3779	2.45922e-10	2.0015e-08	2.02609e-08
  3780	2.03314e-10	2.0015e-08	2.02183e-08
  3781	1.97148e-10	2.0015e-08	2.02121e-08
  3782	1.94096e-10	2.0015e-08	2.02091e-08
  3783	1.94013e-10	2.0015e-08	2.0209e-08
  3784	2.08517e-10	2.0015e-08	2.02235e-08
  3785	2.39592e-10	2.0015e-08	2.02546e-08
  3786	3.02093e-10	2.0015e-08	2.03171e-08
  3787	1.92817e-10	2.0015e-08	2.02078e-08
  3788	1.99455e-10	2.0015e-08	2.02145e-08
  3789	2.04094e-10	2.0015e-08	2.02191e-08
  3790	2.13345e-10	2.0015e-08	2.02283e-08
  3791	1.94368e-10	2.0015e-08	2.02094e-08
  3792	2.16903e-10	2.0015e-08	2.02319e-08
  3793	2.05147e-10	2.0015e-08	2.02201e-08
  3794	3.83922e-10	2.0015e-08	2.03989e-08
  3795	2.07401e-10	2.0015e-08	2.02224e-08
  3796	1.96682e-10	2.0015e-08	2.02117e-08
  3797	2.17491e-10	2.0015e-08	2.02325e-08
  3798	2.2453e-10	2.0015e-08	2.02395e-08
  3799	3.00523e-10	2.0015e-08	2.03155e-08
  3800	1.97261e-10	2.0015e-08	2.02123e-08
  3801	1.9887e-10	2.0015e-08	2.02139e-08
  3802	2.38601e-10	2.0015e-08	2.02536e-08
  3803	2.23395e-10	2.0015e-08	2.02384e-08
  3804	2.00573e-10	2.0015e-08	2.02156e-08
  3805	2.04782e-10	2.0015e-08	2.02198e-08
  3806	3.57006e-10	2.0015e-08	2.0372e-08
  3807	2.43084e-10	2.0015e-08	2.02581e-08
  3808	2.00217e-10	2.0015e-08	2.02152e-08
  3809	2.0603e-10	2.0015e-08	2.0221e-08
  3810	3.73074e-10	2.0015e-08	2.03881e-08
  3811	2.00693e-10	2.0015e-08	2.02157e-08
  3812	2.24847e-10	2.0015e-08	2.02398e-08
  3813	2.08667e-10	2.0015e-08	2.02237e-08
  3814	2.2899e-10	2.0015e-08	2.0244e-08
  3815	2.05178e-10	2.0015e-08	2.02202e-08
  3816	2.20043e-10	2.0015e-08	2.0235e-08
  3817	2.0331e-10	2.0015e-08	2.02183e-08
  3818	2.72401e-10	2.0015e-08	2.02874e-08
  3819	2.01116e-10	2.0015e-08	2.02161e-08
  3820	1.92729e-10	2.0015e-08	2.02077e-08
  3821	2.07988e-10	2.0015e-08	2.0223e-08
  3822	2.00407e-10	2.0015e-08	2.02154e-08
  3823	2.21979e-10	2.0015e-08	2.0237e-08
  3824	1.96678e-10	2.0015e-08	2.02117e-08
  3825	2.11038e-10	2.0015e-08	2.0226e-08
  3826	2.28393e-10	2.0015e-08	2.02434e-08
  3827	3.22168e-10	2.0015e-08	2.03372e-08
  3828	2.18574e-10	2.0015e-08	2.02336e-08
  3829	1.99174e-10	2.0015e-08	2.02142e-08
  3830	2.43627e-10	2.0015e-08	2.02586e-08
  3831	2.15704e-10	2.0015e-08	2.02307e-08
  3832	2.43567e-10	2.0015e-08	2.02586e-08
  3833	1.94741e-10	2.0015e-08	2.02097e-08
  3834	1.94311e-10	2.0015e-08	2.02093e-08
  3835	2.36947e-10	2.0015e-08	2.02519e-08
  3836	1.98521e-10	2.0015e-08	2.02135e-08
  3837	2.41043e-10	2.0015e-08	2.0256e-08
  3838	2.05264e-10	2.0015e-08	2.02203e-08
  3839	2.4976e-10	2.0015e-08	2.02648e-08
  3840	2.07938e-10	2.0015e-08	2.02229e-08
  3841	2.56244e-10	2.0015e-08	2.02712e-08
  3842	2.45016e-10	2.0015e-08	2.026e-08
  3843	1.94463e-10	2.0015e-08	2.02095e-08
  3844	1.94531e-10	2.0015e-08	2.02095e-08
  3845	2.35971e-10	2.0015e-08	2.0251e-08
  3846	2.63476e-10	2.0015e-08	2.02785e-08
  3847	2.04117e-10	2.0015e-08	2.02191e-08
  3848	3.03601e-10	2.0015e-08	2.03186e-08
  3849	2.056e-10	2.0015e-08	2.02206e-08
  3850	2.03195e-10	2.0015e-08	2.02182e-08
  3851	2.16254e-10	2.0015e-08	2.02313e-08
  3852	2.01043e-10	2.0015e-08	2.0216e-08
  3853	2.92e-10	2.0015e-08	2.0307e-08
  3854	2.11401e-10	2.0015e-08	2.02264e-08
  3855	1.95573e-10	2.0015e-08	2.02106e-08
  3856	1.99002e-10	2.0015e-08	2.0214e-08
  3857	3.00428e-10	2.0015e-08	2.03154e-08
  3858	2.07534e-10	2.0015e-08	2.02225e-08
  3859	2.00798e-10	2.0015e-08	2.02158e-08
  3860	1.97137e-10	2.0015e-08	2.02121e-08
  3861	1.99935e-10	2.0015e-08	2.02149e-08
  3862	2.42676e-10	2.0015e-08	2.02577e-08
  3863	2.62262e-10	2.0015e-08	2.02773e-08
  3864	2.05855e-10	2.0015e-08	2.02209e-08
  3865	1.94885e-10	2.0015e-08	2.02099e-08
  3866	2.06317e-10	2.0015e-08	2.02213e-08
  3867	3.52856e-10	2.0015e-08	2.03679e-08
  3868	2.20928e-10	2.0015e-08	2.02359e-08
  3869	2.57188e-10	2.0015e-08	2.02722e-08
  3870	2.11724e-10	2.0015e-08	2.02267e-08
  3871	1.93371e-10	2.0015e-08	2.02084e-08
  3872	2.07659e-10	2.0015e-08	2.02227e-08
  3873	3.52647e-10	2.0015e-08	2.03676e-08
  3874	2.28758e-10	2.0015e-08	2.02438e-08
  3875	2.00224e-10	2.0015e-08	2.02152e-08
  3876	2.4559e-10	2.0015e-08	2.02606e-08
  3877	1.98928e-10	2.0015e-08	2.02139e-08
  3878	2.28326e-10	2.0015e-08	2.02433e-08
  3879	2.15247e-10	2.0015e-08	2.02302e-08
  3880	1.94134e-10	2.0015e-08	2.02091e-08
  3881	1.92512e-10	2.0015e-08	2.02075e-08
  3882	2.35111e-10	2.0015e-08	2.02501e-08
  3883	3.26331e-10	2.0015e-08	2.03413e-08
  3884	2.42285e-10	2.0015e-08	2.02573e-08
  3885	2.41104e-10	2.0015e-08	2.02561e-08
  3886	2.13468e-10	2.0015e-08	2.02285e-08
  3887	2.21257e-10	2.0015e-08	2.02363e-08
  3888	1.9428e-10	2.0015e-08	2.02093e-08
  3889	1.98681e-10	2.0015e-08	2.02137e-08
  3890	2.33001e-10	2.0015e-08	2.0248e-08
  3891	2.62045e-10	2.0015e-08	2.0277e-08
  3892	1.97386e-10	2.0015e-08	2.02124e-08
  3893	2.7717e-10	2.0015e-08	2.02922e-08
  3894	2.66021e-10	2.0015e-08	2.0281e-08
  3895	2.21197e-10	2.0015e-08	2.02362e-08
  3896	1.97584e-10	2.0015e-08	2.02126e-08
  3897	3.1727e-10	2.0015e-08	2.03323e-08
  3898	2.06741e-10	2.0015e-08	2.02217e-08
  3899	2.17171e-10	2.0015e-08	2.02322e-08
  3900	1.94644e-10	2.0015e-08	2.02096e-08
  3901	2.5463e-10	2.0015e-08	2.02696e-08
  3902	2.14865e-10	2.0015e-08	2.02299e-08
  3903	3.70213e-10	2.0015e-08	2.03852e-08
  3904	2.11903e-10	2.0015e-08	2.02269e-08
  3905	2.20106e-10	2.0015e-08	2.02351e-08
  3906	1.94225e-10	2.0015e-08	2.02092e-08
  3907	2.08224e-10	2.0015e-08	2.02232e-08
  3908	2.51967e-10	2.0015e-08	2.0267e-08
  3909	2.21102e-10	2.0015e-08	2.02361e-08
  3910	1.97193e-10	2.0015e-08	2.02122e-08
  3911	1.99121e-10	2.0015e-08	2.02141e-08
  3912	2.84683e-10	2.0015e-08	2.02997e-08
  3913	2.02993e-10	2.0015e-08	2.0218e-08
  3914	2.06387e-10	2.0015e-08	2.02214e-08
  3915	1.98427e-10	2.0015e-08	2.02134e-08
  3916	2.1691e-10	2.0015e-08	2.02319e-08
  3917	2.93991e-10	2.0015e-08	2.0309e-08
  3918	1.99748e-10	2.0015e-08	2.02147e-08
  3919	2.02915e-10	2.0015e-08	2.02179e-08
  3920	3.99609e-10	2.0015e-08	2.04146e-08
  3921	1.9811e-10	2.0015e-08	2.02131e-08
  3922	2.22359e-10	2.0015e-08	2.02374e-08
  3923	2.26247e-10	2.0015e-08	2.02412e-08
  3924	1.9681e-10	2.0015e-08	2.02118e-08
  3925	2.74607e-10	2.0015e-08	2.02896e-08
  3926	2.49088e-10	2.0015e-08	2.02641e-08
  3927	1.93948e-10	2.0015e-08	2.02089e-08
  3928	2.01905e-10	2.0015e-08	2.02169e-08
  3929	2.70243e-10	2.0015e-08	2.02852e-08
  3930	2.80805e-10	2.0015e-08	2.02958e-08
  3931	2.22582e-10	2.0015e-08	2.02376e-08
  3932	3.50001e-10	2.0015e-08	2.0365e-08
  3933	1.99376e-10	2.0015e-08	2.02144e-08
  3934	2.08657e-10	2.0015e-08	2.02237e-08
  3935	3.98795e-10	2.0015e-08	2.04138e-08
  3936	2.02866e-10	2.0015e-08	2.02179e-08
  3937	2.06736e-10	2.0015e-08	2.02217e-08
  3938	2.00352e-10	2.0015e-08	2.02154e-08
  3939	2.23729e-10	2.0015e-08	2.02387e-08
  3940	2.00174e-10	2.0015e-08	2.02152e-08
  3941	2.02856e-10	2.0015e-08	2.02179e-08
  3942	2.06073e-10	2.0015e-08	2.02211e-08
  3943	2.09804e-10	2.0015e-08	2.02248e-08
  3944	2.61305e-10	2.0015e-08	2.02763e-08
  3945	1.99382e-10	2.0015e-08	2.02144e-08
  3946	2.39905e-10	2.0015e-08	2.02549e-08
  3947	1.97593e-10	2.0015e-08	2.02126e-08
  3948	1.9272e-10	2.0015e-08	2.02077e-08
  3949	2.04658e-10	2.0015e-08	2.02197e-08
  3950	1.93198e-10	2.0015e-08	2.02082e-08
  3951	3.22955e-10	2.0015e-08	2.0338e-08
  3952	1.98716e-10	2.0015e-08	2.02137e-08
  3953	2.12605e-10	2.0015e-08	2.02276e-08
  3954	2.2251e-10	2.0015e-08	2.02375e-08
  3955	2.08476e-10	2.0015e-08	2.02235e-08
  3956	3.13298e-10	2.0015e-08	2.03283e-08
  3957	2.68879e-10	2.0015e-08	2.02839e-08
  3958	3.99619e-10	2.0015e-08	2.04146e-08
  3959	1.96145e-10	2.0015e-08	2.02111e-08
  3960	1.96412e-10	2.0015e-08	2.02114e-08
  3961	2.0065e-10	2.0015e-08	2.02156e-08
  3962	2.05826e-10	2.0015e-08	2.02208e-08
  3963	1.94774e-10	2.0015e-08	2.02098e-08
  3964	2.03339e-10	2.0015e-08	2.02183e-08
  3965	2.02424e-10	2.0015e-08	2.02174e-08
  3966	2.09176e-10	2.0015e-08	2.02242e-08
  3967	2.48833e-10	2.0015e-08	2.02638e-08
  3968	2.12178e-10	2.0015e-08	2.02272e-08
  3969	2.15914e-10	2.0015e-08	2.02309e-08
  3970	2.06272e-10	2.0015e-08	2.02213e-08
  3971	1.98875e-10	2.0015e-08	2.02139e-08
  3972	2.02152e-10	2.0015e-08	2.02172e-08
  3973	3.18798e-10	2.0015e-08	2.03338e-08
  3974	2.03508e-10	2.0015e-08	2.02185e-08
  3975	1.92987e-10	2.0015e-08	2.0208e-08
  3976	2.00723e-10	2.0015e-08	2.02157e-08
  3977	1.99706e-10	2.0015e-08	2.02147e-08
  3978	2.0534e-10	2.0015e-08	2.02203e-08
  3979	1.99001e-10	2.0015e-08	2.0214e-08
  3980	1.95083e-10	2.0015e-08	2.02101e-08
  3981	3.00821e-10	2.0015e-08	2.03158e-08
  3982	3.1208e-10	2.0015e-08	2.03271e-08
  3983	2.06859e-10	2.0015e-08	2.02219e-08
  3984	2.07023e-10	2.0015e-08	2.0222e-08
  3985	2.55821e-10	2.0015e-08	2.02708e-08
  3986	3.4134e-10	2.0015e-08	2.03563e-08
  3987	1.94862e-10	2.0015e-08	2.02099e-08
  3988	2.05162e-10	2.0015e-08	2.02202e-08
  3989	2.43144e-10	2.0015e-08	2.02581e-08
  3990	2.89963e-10	2.0015e-08	2.0305e-08
  3991	1.93595e-10	2.0015e-08	2.02086e-08
  3992	1.921e-10	2.0015e-08	2.02071e-08
  3993	3.34375e-10	2.0015e-08	2.03494e-08
  3994	1.93246e-10	2.0015e-08	2.02082e-08
  3995	2.0542e-10	2.0015e-08	2.02204e-08
  3996	1.99753e-10	2.0015e-08	2.02148e-08
  3997	2.32952e-10	2.0015e-08	2.0248e-08
  3998	2.14394e-10	2.0015e-08	2.02294e-08
  3999	2.09996e-10	2.0015e-08	2.0225e-08
  4000	2.96058e-10	2.0015e-08	2.03111e-08
  4001	1.95305e-10	2.0015e-08	2.02103e-08
  4002	1.9881e-10	2.0015e-08	2.02138e-08
  4003	1.95208e-10	2.0015e-08	2.02102e-08
  4004	1.93779e-10	2.0015e-08	2.02088e-08
  4005	2.11905e-10	2.0015e-08	2.02269e-08
  4006	2.2626e-10	2.0015e-08	2.02413e-08
  4007	1.9241e-10	2.0015e-08	2.02074e-08
  4008	2.42856e-10	2.0015e-08	2.02579e-08
  4009	2.25769e-10	2.0015e-08	2.02408e-08
  4010	2.24295e-10	2.0015e-08	2.02393e-08
  4011	1.98226e-10	2.0015e-08	2.02132e-08
  4012	3.67954e-10	2.0015e-08	2.0383e-08
  4013	1.93226e-10	2.0015e-08	2.02082e-08
  4014	1.94301e-10	2.0015e-08	2.02093e-08
  4015	1.97999e-10	2.0015e-08	2.0213e-08
  4016	3.84606e-10	2.0015e-08	2.03996e-08
  4017	1.98255e-10	2.0015e-08	2.02133e-08
  4018	1.97171e-10	2.0015e-08	2.02122e-08
  4019	2.20471e-10	2.0015e-08	2.02355e-08
  4020	2.65079e-10	2.0015e-08	2.02801e-08
  4021	2.48944e-10	2.0015e-08	2.02639e-08
  4022	2.00025e-10	2.0015e-08	2.0215e-08
  4023	3.34656e-10	2.0015e-08	2.03497e-08
  4024	1.98497e-10	2.0015e-08	2.02135e-08
  4025	1.99264e-10	2.0015e-08	2.02143e-08
  4026	2.50537e-10	2.0015e-08	2.02655e-08
  4027	2.28674e-10	2.0015e-08	2.02437e-08
  4028	2.23519e-10	2.0015e-08	2.02385e-08
  4029	2.17724e-10	2.0015e-08	2.02327e-08
  4030	2.00057e-10	2.0015e-08	2.02151e-08
  4031	2.47535e-10	2.0015e-08	2.02625e-08
  4032	2.03484e-10	2.0015e-08	2.02185e-08
  4033	2.75154e-10	2.0015e-08	2.02902e-08
  4034	1.95864e-10	2.0015e-08	2.02109e-08
  4035	2.24922e-10	2.0015e-08	2.02399e-08
  4036	2.05044e-10	2.0015e-08	2.022e-08
  4037	2.87124e-10	2.0015e-08	2.03021e-08
  4038	2.15634e-10	2.0015e-08	2.02306e-08
  4039	1.96933e-10	2.0015e-08	2.02119e-08
  4040	2.47684e-10	2.0015e-08	2.02627e-08
  4041	1.98769e-10	2.0015e-08	2.02138e-08
  4042	2.25649e-10	2.0015e-08	2.02406e-08
  4043	2.22915e-10	2.0015e-08	2.02379e-08
  4044	3.62658e-10	2.0015e-08	2.03777e-08
  4045	2.6907e-10	2.0015e-08	2.02841e-08
  4046	1.98473e-10	2.0015e-08	2.02135e-08
  4047	2.58135e-10	2.0015e-08	2.02731e-08
  4048	3.93809e-10	2.0015e-08	2.04088e-08
  4049	2.68913e-10	2.0015e-08	2.02839e-08
  4050	2.71946e-10	2.0015e-08	2.02869e-08
  4051	2.72005e-10	2.0015e-08	2.0287e-08
  4052	3.05399e-10	2.0015e-08	2.03204e-08
  4053	2.70986e-10	2.0015e-08	2.0286e-08
  4054	3.51269e-10	2.0015e-08	2.03663e-08
  4055	2.26871e-10	2.0015e-08	2.02419e-08
  4056	2.5231e-10	2.0015e-08	2.02673e-08
  4057	2.59426e-10	2.0015e-08	2.02744e-08
  4058	2.28442e-10	2.0015e-08	2.02434e-08
  4059	3.34506e-10	2.0015e-08	2.03495e-08
  4060	2.30104e-10	2.0015e-08	2.02451e-08
  4061	2.36198e-10	2.0015e-08	2.02512e-08
  4062	2.2193e-10	2.0015e-08	2.02369e-08
  4063	2.69314e-10	2.0015e-08	2.02843e-08
  4064	1.9705e-10	2.0015e-08	2.0212e-08
  4065	2.3309e-10	2.0015e-08	2.02481e-08
  4066	2.12539e-10	2.0015e-08	2.02275e-08
  4067	2.03365e-10	2.0015e-08	2.02184e-08
  4068	2.39134e-10	2.0015e-08	2.02541e-08
  4069	1.97984e-10	2.0015e-08	2.0213e-08
  4070	1.97108e-10	2.0015e-08	2.02121e-08
  4071	1.95364e-10	2.0015e-08	2.02104e-08
  4072	1.95485e-10	2.0015e-08	2.02105e-08
  4073	2.04463e-10	2.0015e-08	2.02195e-08
  4074	2.06623e-10	2.0015e-08	2.02216e-08
  4075	2.10259e-10	2.0015e-08	2.02253e-08
  4076	2.03648e-10	2.0015e-08	2.02186e-08
  4077	1.92719e-10	2.0015e-08	2.02077e-08
  4078	3.79461e-10	2.0015e-08	2.03945e-08
  4079	2.01805e-10	2.0015e-08	2.02168e-08
  4080	1.95341e-10	2.0015e-08	2.02103e-08
  4081	1.94565e-10	2.0015e-08	2.02096e-08
  4082	2.00082e-10	2.0015e-08	2.02151e-08
  4083	2.61712e-10	2.0015e-08	2.02767e-08
  4084	2.14597e-10	2.0015e-08	2.02296e-08
  4085	2.3845e-10	2.0015e-08	2.02534e-08
  4086	2.01622e-10	2.0015e-08	2.02166e-08
  4087	3.1867e-10	2.0015e-08	2.03337e-08
  4088	1.99688e-10	2.0015e-08	2.02147e-08
  4089	2.29502e-10	2.0015e-08	2.02445e-08
  4090	1.94152e-10	2.0015e-08	2.02092e-08
  4091	2.08356e-10	2.0015e-08	2.02234e-08
  4092	1.93787e-10	2.0015e-08	2.02088e-08
  4093	1.96964e-10	2.0015e-08	2.0212e-08
  4094	2.0611e-10	2.0015e-08	2.02211e-08
  4095	2.01404e-10	2.0015e-08	2.02164e-08
  4096	1.92919e-10	2.0015e-08	2.02079e-08
  4097	3.37703e-10	2.0015e-08	2.03527e-08
  4098	2.12049e-10	2.0015e-08	2.0227e-08
  4099	2.75962e-10	2.0015e-08	2.0291e-08
  4100	3.32207e-10	2.0015e-08	2.03472e-08
  4101	2.91866e-10	2.0015e-08	2.03069e-08
  4102	1.92637e-10	2.0015e-08	2.02076e-08
  4103	2.14243e-10	2.0015e-08	2.02292e-08
  4104	2.02117e-10	2.0015e-08	2.02171e-08
  4105	1.98374e-10	2.0015e-08	2.02134e-08
  4106	2.67175e-10	2.0015e-08	2.02822e-08
  4107	2.0092e-10	2.0015e-08	2.02159e-08
  4108	2.15188e-10	2.0015e-08	2.02302e-08
  4109	2.13699e-10	2.0015e-08	2.02287e-08
  4110	3.44498e-10	2.0015e-08	2.03595e-08
  4111	1.97305e-10	2.0015e-08	2.02123e-08
  4112	2.06536e-10	2.0015e-08	2.02215e-08
  4113	2.6549e-10	2.0015e-08	2.02805e-08
  4114	2.02475e-10	2.0015e-08	2.02175e-08
  4115	2.4692e-10	2.0015e-08	2.02619e-08
  4116	2.05318e-10	2.0015e-08	2.02203e-08
  4117	3.27169e-10	2.0015e-08	2.03422e-08
  4118	2.36801e-10	2.0015e-08	2.02518e-08
  4119	2.37978e-10	2.0015e-08	2.0253e-08
  4120	1.96051e-10	2.0015e-08	2.02111e-08
  4121	2.04321e-10	2.0015e-08	2.02193e-08
  4122	2.79339e-10	2.0015e-08	2.02943e-08
  4123	2.74148e-10	2.0015e-08	2.02891e-08
  4124	3.19094e-10	2.0015e-08	2.03341e-08
  4125	2.02131e-10	2.0015e-08	2.02171e-08
  4126	2.82907e-10	2.0015e-08	2.02979e-08
  4127	2.26148e-10	2.0015e-08	2.02411e-08
  4128	2.30354e-10	2.0015e-08	2.02454e-08
  4129	2.77121e-10	2.0015e-08	2.02921e-08
  4130	1.92607e-10	2.0015e-08	2.02076e-08
  4131	2.31109e-10	2.0015e-08	2.02461e-08
  4132	2.03019e-10	2.0015e-08	2.0218e-08
  4133	2.18203e-10	2.0015e-08	2.02332e-08
  4134	2.31389e-10	2.0015e-08	2.02464e-08
  4135	2.16565e-10	2.0015e-08	2.02316e-08
  4136	1.92275e-10	2.0015e-08	2.02073e-08
  4137	2.70827e-10	2.0015e-08	2.02858e-08
  4138	1.93016e-10	2.0015e-08	2.0208e-08
  4139	2.01074e-10	2.0015e-08	2.02161e-08
  4140	3.36926e-10	2.0015e-08	2.03519e-08
  4141	2.38764e-10	2.0015e-08	2.02538e-08
  4142	2.45486e-10	2.0015e-08	2.02605e-08
  4143	1.94688e-10	2.0015e-08	2.02097e-08
  4144	2.39109e-10	2.0015e-08	2.02541e-08
  4145	2.10868e-10	2.0015e-08	2.02259e-08
  4146	1.95238e-10	2.0015e-08	2.02102e-08
  4147	2.00104e-10	2.0015e-08	2.02151e-08
  4148	2.05172e-10	2.0015e-08	2.02202e-08
  4149	2.0291e-10	2.0015e-08	2.02179e-08
  4150	2.30538e-10	2.0015e-08	2.02455e-08
  4151	1.97787e-10	2.0015e-08	2.02128e-08
  4152	1.93584e-10	2.0015e-08	2.02086e-08
  4153	2.3727e-10	2.0015e-08	2.02523e-08
  4154	1.93889e-10	2.0015e-08	2.02089e-08
  4155	2.03005e-10	2.0015e-08	2.0218e-08
  4156	1.92862e-10	2.0015e-08	2.02079e-08
  4157	2.0362e-10	2.0015e-08	2.02186e-08
  4158	1.95253e-10	2.0015e-08	2.02103e-08
  4159	1.9864e-10	2.0015e-08	2.02136e-08
  4160	3.61981e-10	2.0015e-08	2.0377e-08
  4161	2.9429e-10	2.0015e-08	2.03093e-08
  4162	2.32078e-10	2.0015e-08	2.02471e-08
  4163	1.9472e-10	2.0015e-08	2.02097e-08
  4164	2.00002e-10	2.0015e-08	2.0215e-08
  4165	1.93442e-10	2.0015e-08	2.02084e-08
  4166	1.97365e-10	2.0015e-08	2.02124e-08
  4167	2.49755e-10	2.0015e-08	2.02648e-08
  4168	2.09448e-10	2.0015e-08	2.02244e-08
  4169	1.97122e-10	2.0015e-08	2.02121e-08
  4170	2.046e-10	2.0015e-08	2.02196e-08
  4171	2.22186e-10	2.0015e-08	2.02372e-08
  4172	2.46203e-10	2.0015e-08	2.02612e-08
  4173	1.99174e-10	2.0015e-08	2.02142e-08
  4174	2.28538e-10	2.0015e-08	2.02435e-08
  4175	2.69807e-10	2.0015e-08	2.02848e-08
  4176	1.94458e-10	2.0015e-08	2.02095e-08
  4177	2.89596e-10	2.0015e-08	2.03046e-08
  4178	2.19295e-10	2.0015e-08	2.02343e-08
  4179	2.87734e-10	2.0015e-08	2.03027e-08
  4180	2.00299e-10	2.0015e-08	2.02153e-08
  4181	2.04976e-10	2.0015e-08	2.022e-08
  4182	2.74579e-10	2.0015e-08	2.02896e-08
  4183	2.23764e-10	2.0015e-08	2.02388e-08
  4184	2.06416e-10	2.0015e-08	2.02214e-08
  4185	2.18243e-10	2.0015e-08	2.02332e-08
  4186	1.92419e-10	2.0015e-08	2.02074e-08
  4187	2.47245e-10	2.0015e-08	2.02622e-08
  4188	2.94917e-10	2.0015e-08	2.03099e-08
  4189	2.10096e-10	2.0015e-08	2.02251e-08
  4190	2.25938e-10	2.0015e-08	2.02409e-08
  4191	2.06906e-10	2.0015e-08	2.02219e-08
  4192	2.22242e-10	2.0015e-08	2.02372e-08
  4193	2.40254e-10	2.0015e-08	2.02553e-08
