Measurement: energia2
  step	INTEG(v(supply)*i(V1))	FROM	TO
  1587	-7.72167e-14	1.8e-08	3.3e-08
  1588	-1.17642e-13	1.8e-08	3.3e-08
  1589	-5.25287e-14	1.8e-08	3.3e-08
  1590	-1.09339e-13	1.8e-08	3.3e-08
  1591	-1.21005e-13	1.8e-08	3.3e-08
  1592	-6.16475e-14	1.8e-08	3.3e-08
  1593	-1.83216e-13	1.8e-08	3.3e-08
  1594	-8.24478e-14	1.8e-08	3.3e-08
  1595	-7.26882e-14	1.8e-08	3.3e-08
  1596	-1.23891e-13	1.8e-08	3.3e-08
  1597	-9.97502e-14	1.8e-08	3.3e-08
  1598	-1.0899e-13	1.8e-08	3.3e-08
  1599	-1.52554e-13	1.8e-08	3.3e-08
  1600	-1.43315e-13	1.8e-08	3.3e-08
  1601	-1.91465e-13	1.8e-08	3.3e-08
  1602	-4.60713e-14	1.8e-08	3.3e-08
  1603	-9.89708e-14	1.8e-08	3.3e-08
  1604	-7.13522e-14	1.8e-08	3.3e-08
  1605	-2.00068e-13	1.8e-08	3.3e-08
  1606	-1.70315e-13	1.8e-08	3.3e-08
  1607	-1.54954e-13	1.8e-08	3.3e-08
  1608	-6.38921e-14	1.8e-08	3.3e-08
  1609	-5.82496e-14	1.8e-08	3.3e-08
  1610	-4.34038e-14	1.8e-08	3.3e-08
  1611	-9.68532e-14	1.8e-08	3.3e-08
  1612	-1.34965e-13	1.8e-08	3.3e-08
  1613	-4.63714e-14	1.8e-08	3.3e-08
  1614	-5.52856e-14	1.8e-08	3.3e-08
  1615	-7.94921e-14	1.8e-08	3.3e-08
  1616	-6.33053e-14	1.8e-08	3.3e-08
  1617	-7.78629e-14	1.8e-08	3.3e-08
  1618	-1.32168e-13	1.8e-08	3.3e-08
  1619	-1.74756e-13	1.8e-08	3.3e-08
  1620	-1.52891e-13	1.8e-08	3.3e-08
  1621	-1.21374e-13	1.8e-08	3.3e-08
  1622	-1.06872e-13	1.8e-08	3.3e-08
  1623	-6.71807e-14	1.8e-08	3.3e-08
  1624	-1.85124e-13	1.8e-08	3.3e-08
  1625	-5.9757e-14	1.8e-08	3.3e-08
  1626	-1.299e-13	1.8e-08	3.3e-08
  1627	-7.32104e-14	1.8e-08	3.3e-08
  1628	-1.49886e-13	1.8e-08	3.3e-08
  1629	-6.45805e-14	1.8e-08	3.3e-08
  1630	-1.35697e-13	1.8e-08	3.3e-08
  1631	-7.93813e-14	1.8e-08	3.3e-08
  1632	-5.06859e-14	1.8e-08	3.3e-08
  1633	-9.48903e-14	1.8e-08	3.3e-08
  1634	-1.66718e-13	1.8e-08	3.3e-08
  1635	-6.02132e-14	1.8e-08	3.3e-08
  1636	-1.60686e-13	1.8e-08	3.3e-08
  1637	-4.72537e-14	1.8e-08	3.3e-08
  1638	-1.43076e-13	1.8e-08	3.3e-08
  1639	-6.92352e-14	1.8e-08	3.3e-08
  1640	-8.93008e-14	1.8e-08	3.3e-08
  1641	-4.70318e-14	1.8e-08	3.3e-08
  1642	-1.13475e-13	1.8e-08	3.3e-08
  1643	-1.31793e-13	1.8e-08	3.3e-08
  1644	-9.61385e-14	1.8e-08	3.3e-08
  1645	-1.488e-13	1.8e-08	3.3e-08
  1646	-1.7802e-13	1.8e-08	3.3e-08
  1647	-1.1497e-13	1.8e-08	3.3e-08
  1648	-1.58363e-13	1.8e-08	3.3e-08
  1649	-4.47834e-14	1.8e-08	3.3e-08
  1650	-7.23775e-14	1.8e-08	3.3e-08
  1651	-1.05368e-13	1.8e-08	3.3e-08
  1652	-1.77843e-13	1.8e-08	3.3e-08
  1653	-6.78514e-14	1.8e-08	3.3e-08
  1654	-6.48469e-14	1.8e-08	3.3e-08
  1655	-1.38393e-13	1.8e-08	3.3e-08
  1656	-4.06374e-14	1.8e-08	3.3e-08
  1657	-7.85518e-14	1.8e-08	3.3e-08
  1658	-1.17644e-13	1.8e-08	3.3e-08
  1659	-7.54603e-14	1.8e-08	3.3e-08
  1660	-1.59419e-13	1.8e-08	3.3e-08
  1661	-3.91458e-14	1.8e-08	3.3e-08
  1662	-1.21187e-13	1.8e-08	3.3e-08
  1663	-5.43798e-14	1.8e-08	3.3e-08
  1664	-4.61524e-14	1.8e-08	3.3e-08
  1665	-2.07196e-13	1.8e-08	3.3e-08
  1666	-1.32965e-13	1.8e-08	3.3e-08
  1667	-1.15393e-13	1.8e-08	3.3e-08
  1668	-6.95095e-14	1.8e-08	3.3e-08
  1669	-1.35214e-13	1.8e-08	3.3e-08
  1670	-5.56806e-14	1.8e-08	3.3e-08
  1671	-1.83193e-13	1.8e-08	3.3e-08
  1672	-9.67569e-14	1.8e-08	3.3e-08
  1673	-6.2574e-14	1.8e-08	3.3e-08
  1674	-7.12575e-14	1.8e-08	3.3e-08
  1675	-5.20185e-14	1.8e-08	3.3e-08
  1676	-1.12209e-13	1.8e-08	3.3e-08
  1677	-1.20948e-13	1.8e-08	3.3e-08
  1678	-7.36547e-14	1.8e-08	3.3e-08
  1679	-8.12358e-14	1.8e-08	3.3e-08
  1680	-2.58614e-13	1.8e-08	3.3e-08
  1681	-6.36222e-14	1.8e-08	3.3e-08
  1682	-7.3353e-14	1.8e-08	3.3e-08
  1683	-1.54545e-13	1.8e-08	3.3e-08
  1684	-1.47943e-13	1.8e-08	3.3e-08
  1685	-7.92188e-14	1.8e-08	3.3e-08
  1686	-1.80073e-13	1.8e-08	3.3e-08
  1687	-1.39924e-13	1.8e-08	3.3e-08
  1688	-6.59667e-14	1.8e-08	3.3e-08
  1689	-9.39176e-14	1.8e-08	3.3e-08
  1690	-4.67709e-14	1.8e-08	3.3e-08
  1691	-8.99374e-14	1.8e-08	3.3e-08
  1692	-1.31892e-13	1.8e-08	3.3e-08
  1693	-1.90248e-13	1.8e-08	3.3e-08
  1694	-1.33627e-13	1.8e-08	3.3e-08
  1695	-1.39671e-13	1.8e-08	3.3e-08
  1696	-8.78884e-14	1.8e-08	3.3e-08
  1697	-6.73006e-14	1.8e-08	3.3e-08
  1698	-8.01641e-14	1.8e-08	3.3e-08
  1699	-1.39906e-13	1.8e-08	3.3e-08
  1700	-1.16834e-13	1.8e-08	3.3e-08
  1701	-1.60082e-13	1.8e-08	3.3e-08
  1702	-4.93939e-14	1.8e-08	3.3e-08
  1703	-9.55066e-14	1.8e-08	3.3e-08
  1704	-5.92823e-14	1.8e-08	3.3e-08
  1705	-4.38276e-14	1.8e-08	3.3e-08
  1706	-1.23222e-13	1.8e-08	3.3e-08
  1707	-7.75289e-14	1.8e-08	3.3e-08
  1708	-2.42906e-13	1.8e-08	3.3e-08
  1709	-1.56932e-13	1.8e-08	3.3e-08
  1710	-1.18565e-13	1.8e-08	3.3e-08
  1711	-1.23773e-13	1.8e-08	3.3e-08
  1712	-1.29641e-13	1.8e-08	3.3e-08
  1713	-6.37126e-14	1.8e-08	3.3e-08
  1714	-7.92647e-14	1.8e-08	3.3e-08
  1715	-1.28086e-13	1.8e-08	3.3e-08
  1716	-1.41657e-13	1.8e-08	3.3e-08
  1717	-6.80582e-14	1.8e-08	3.3e-08
  1718	-7.15661e-14	1.8e-08	3.3e-08
  1719	-5.14943e-14	1.8e-08	3.3e-08
  1720	-5.08342e-14	1.8e-08	3.3e-08
  1721	-1.52158e-13	1.8e-08	3.3e-08
  1722	-8.85796e-14	1.8e-08	3.3e-08
  1723	-5.96144e-14	1.8e-08	3.3e-08
  1724	-1.02938e-13	1.8e-08	3.3e-08
  1725	-1.04587e-13	1.8e-08	3.3e-08
  1726	-1.26244e-13	1.8e-08	3.3e-08
  1727	-5.27881e-14	1.8e-08	3.3e-08
  1728	-9.25727e-14	1.8e-08	3.3e-08
  1729	-5.08611e-14	1.8e-08	3.3e-08
  1730	-8.26276e-14	1.8e-08	3.3e-08
  1731	-6.79871e-14	1.8e-08	3.3e-08
  1732	-1.39764e-13	1.8e-08	3.3e-08
  1733	-1.86603e-13	1.8e-08	3.3e-08
  1734	-1.29685e-13	1.8e-08	3.3e-08
  1735	-1.44977e-13	1.8e-08	3.3e-08
  1736	-1.52679e-13	1.8e-08	3.3e-08
  1737	-1.58773e-13	1.8e-08	3.3e-08
  1738	-5.39542e-14	1.8e-08	3.3e-08
  1739	-4.16827e-14	1.8e-08	3.3e-08
  1740	-1.58792e-13	1.8e-08	3.3e-08
  1741	-1.67839e-13	1.8e-08	3.3e-08
  1742	-8.89393e-14	1.8e-08	3.3e-08
  1743	-1.82008e-13	1.8e-08	3.3e-08
  1744	-4.17861e-14	1.8e-08	3.3e-08
  1745	-5.9099e-14	1.8e-08	3.3e-08
  1746	-1.52596e-13	1.8e-08	3.3e-08
  1747	-1.5895e-13	1.8e-08	3.3e-08
  1748	-6.07943e-14	1.8e-08	3.3e-08
  1749	-2.17624e-13	1.8e-08	3.3e-08
  1750	-1.58117e-13	1.8e-08	3.3e-08
  1751	-8.5151e-14	1.8e-08	3.3e-08
  1752	-1.63718e-13	1.8e-08	3.3e-08
  1753	-1.46387e-13	1.8e-08	3.3e-08
  1754	-6.26062e-14	1.8e-08	3.3e-08
  1755	-9.03135e-14	1.8e-08	3.3e-08
  1756	-5.43405e-14	1.8e-08	3.3e-08
  1757	-1.56925e-13	1.8e-08	3.3e-08
  1758	-1.53296e-13	1.8e-08	3.3e-08
  1759	-5.32498e-14	1.8e-08	3.3e-08
  1760	-5.74318e-14	1.8e-08	3.3e-08
  1761	-1.10719e-13	1.8e-08	3.3e-08
  1762	-5.85561e-14	1.8e-08	3.3e-08
  1763	-2.00392e-13	1.8e-08	3.3e-08
  1764	-1.38163e-13	1.8e-08	3.3e-08
  1765	-3.98022e-14	1.8e-08	3.3e-08
  1766	-5.46893e-14	1.8e-08	3.3e-08
  1767	-9.51897e-14	1.8e-08	3.3e-08
  1768	-6.47626e-14	1.8e-08	3.3e-08
  1769	-1.60741e-13	1.8e-08	3.3e-08
  1770	-7.42791e-14	1.8e-08	3.3e-08
  1771	-6.61829e-14	1.8e-08	3.3e-08
  1772	-4.84317e-14	1.8e-08	3.3e-08
  1773	-1.05304e-13	1.8e-08	3.3e-08
  1774	-7.09093e-14	1.8e-08	3.3e-08
  1775	-6.46761e-14	1.8e-08	3.3e-08
  1776	-1.79979e-13	1.8e-08	3.3e-08
  1777	-1.04199e-13	1.8e-08	3.3e-08
  1778	-8.48191e-14	1.8e-08	3.3e-08
  1779	-4.78368e-14	1.8e-08	3.3e-08
  1780	-5.82585e-14	1.8e-08	3.3e-08
  1781	-1.89036e-13	1.8e-08	3.3e-08
  1782	-5.34563e-14	1.8e-08	3.3e-08
  1783	-1.27311e-13	1.8e-08	3.3e-08
  1784	-9.82467e-14	1.8e-08	3.3e-08
  1785	-1.15692e-13	1.8e-08	3.3e-08
  1786	-1.77035e-13	1.8e-08	3.3e-08
  1787	-1.67039e-13	1.8e-08	3.3e-08
  1788	-1.99955e-13	1.8e-08	3.3e-08
  1789	-5.8718e-14	1.8e-08	3.3e-08
  1790	-1.6238e-13	1.8e-08	3.3e-08
  1791	-8.38404e-14	1.8e-08	3.3e-08
  1792	-7.6555e-14	1.8e-08	3.3e-08
  1793	-1.75654e-13	1.8e-08	3.3e-08
  1794	-7.50852e-14	1.8e-08	3.3e-08
  1795	-1.28826e-13	1.8e-08	3.3e-08
  1796	-1.43372e-13	1.8e-08	3.3e-08
  1797	-1.05011e-13	1.8e-08	3.3e-08
  1798	-1.91074e-13	1.8e-08	3.3e-08
  1799	-8.1005e-14	1.8e-08	3.3e-08
  1800	-1.10174e-13	1.8e-08	3.3e-08
  1801	-7.21523e-14	1.8e-08	3.3e-08
  1802	-1.32574e-13	1.8e-08	3.3e-08
  1803	-9.96243e-14	1.8e-08	3.3e-08
  1804	-1.3931e-13	1.8e-08	3.3e-08
  1805	-1.3872e-13	1.8e-08	3.3e-08
  1806	-1.50603e-13	1.8e-08	3.3e-08
  1807	-4.86483e-14	1.8e-08	3.3e-08
  1808	-1.01518e-13	1.8e-08	3.3e-08
  1809	-7.01679e-14	1.8e-08	3.3e-08
  1810	-1.1174e-13	1.8e-08	3.3e-08
  1811	-4.7436e-14	1.8e-08	3.3e-08
  1812	-8.95096e-14	1.8e-08	3.3e-08
  1813	-1.04703e-13	1.8e-08	3.3e-08
  1814	-9.68616e-14	1.8e-08	3.3e-08
  1815	-8.87229e-14	1.8e-08	3.3e-08
  1816	-5.01159e-14	1.8e-08	3.3e-08
  1817	-1.06582e-13	1.8e-08	3.3e-08
  1818	-4.37904e-14	1.8e-08	3.3e-08
  1819	-8.09246e-14	1.8e-08	3.3e-08
  1820	-6.2649e-14	1.8e-08	3.3e-08
  1821	-1.65171e-13	1.8e-08	3.3e-08
  1822	-5.74946e-14	1.8e-08	3.3e-08
  1823	-1.16448e-13	1.8e-08	3.3e-08
  1824	-6.0789e-14	1.8e-08	3.3e-08
  1825	-8.52302e-14	1.8e-08	3.3e-08
  1826	-4.78695e-14	1.8e-08	3.3e-08
  1827	-1.89928e-13	1.8e-08	3.3e-08
  1828	-1.16469e-13	1.8e-08	3.3e-08
  1829	-1.15468e-13	1.8e-08	3.3e-08
  1830	-1.49921e-13	1.8e-08	3.3e-08
  1831	-6.32037e-14	1.8e-08	3.3e-08
  1832	-1.42171e-13	1.8e-08	3.3e-08
  1833	-9.78894e-14	1.8e-08	3.3e-08
  1834	-1.46403e-13	1.8e-08	3.3e-08
  1835	-1.22858e-13	1.8e-08	3.3e-08
  1836	-1.71702e-13	1.8e-08	3.3e-08
  1837	-5.11289e-14	1.8e-08	3.3e-08
  1838	-7.48212e-14	1.8e-08	3.3e-08
  1839	-9.33257e-14	1.8e-08	3.3e-08
  1840	-1.17073e-13	1.8e-08	3.3e-08
  1841	-1.56559e-13	1.8e-08	3.3e-08
  1842	-1.56313e-13	1.8e-08	3.3e-08
  1843	-1.16243e-13	1.8e-08	3.3e-08
  1844	-5.74565e-14	1.8e-08	3.3e-08
  1845	-1.50392e-13	1.8e-08	3.3e-08
  1846	-1.12687e-13	1.8e-08	3.3e-08
  1847	-1.17155e-13	1.8e-08	3.3e-08
  1848	-8.52215e-14	1.8e-08	3.3e-08
  1849	-1.63446e-13	1.8e-08	3.3e-08
  1850	-6.18914e-14	1.8e-08	3.3e-08
  1851	-1.20068e-13	1.8e-08	3.3e-08
  1852	-1.31929e-13	1.8e-08	3.3e-08
  1853	-6.40239e-14	1.8e-08	3.3e-08
  1854	-8.09141e-14	1.8e-08	3.3e-08
  1855	-1.29609e-13	1.8e-08	3.3e-08
  1856	-1.32497e-13	1.8e-08	3.3e-08
  1857	-9.56111e-14	1.8e-08	3.3e-08
  1858	-7.43082e-14	1.8e-08	3.3e-08
  1859	-1.47296e-13	1.8e-08	3.3e-08
  1860	-1.05081e-13	1.8e-08	3.3e-08
  1861	-1.21045e-13	1.8e-08	3.3e-08
  1862	-4.57421e-14	1.8e-08	3.3e-08
  1863	-2.46135e-13	1.8e-08	3.3e-08
  1864	-1.56729e-13	1.8e-08	3.3e-08
  1865	-1.5304e-13	1.8e-08	3.3e-08
  1866	-4.41452e-14	1.8e-08	3.3e-08
  1867	-8.91483e-14	1.8e-08	3.3e-08
  1868	-9.86883e-14	1.8e-08	3.3e-08
  1869	-5.44749e-14	1.8e-08	3.3e-08
  1870	-1.0176e-13	1.8e-08	3.3e-08
  1871	-2.3843e-13	1.8e-08	3.3e-08
  1872	-8.72904e-14	1.8e-08	3.3e-08
  1873	-1.09344e-13	1.8e-08	3.3e-08
  1874	-1.39377e-13	1.8e-08	3.3e-08
  1875	-1.18664e-13	1.8e-08	3.3e-08
  1876	-8.12864e-14	1.8e-08	3.3e-08
  1877	-5.81695e-14	1.8e-08	3.3e-08
  1878	-1.77309e-13	1.8e-08	3.3e-08
  1879	-1.77035e-13	1.8e-08	3.3e-08
  1880	-1.32931e-13	1.8e-08	3.3e-08
  1881	-1.50882e-13	1.8e-08	3.3e-08
  1882	-1.91752e-13	1.8e-08	3.3e-08
  1883	-9.20067e-14	1.8e-08	3.3e-08
  1884	-5.01391e-14	1.8e-08	3.3e-08
  1885	-8.60495e-14	1.8e-08	3.3e-08
  1886	-1.69581e-13	1.8e-08	3.3e-08
  1887	-7.88605e-14	1.8e-08	3.3e-08
  1888	-1.39295e-13	1.8e-08	3.3e-08
  1889	-4.42485e-14	1.8e-08	3.3e-08
  1890	-1.02675e-13	1.8e-08	3.3e-08
  1891	-1.49406e-13	1.8e-08	3.3e-08
  1892	-7.51832e-14	1.8e-08	3.3e-08
  1893	-1.68184e-13	1.8e-08	3.3e-08
  1894	-8.42001e-14	1.8e-08	3.3e-08
  1895	-4.54776e-14	1.8e-08	3.3e-08
  1896	-1.48254e-13	1.8e-08	3.3e-08
  1897	-6.87322e-14	1.8e-08	3.3e-08
  1898	-4.54956e-14	1.8e-08	3.3e-08
  1899	-1.27098e-13	1.8e-08	3.3e-08
  1900	-8.95623e-14	1.8e-08	3.3e-08
  1901	-7.74957e-14	1.8e-08	3.3e-08
  1902	-1.46742e-13	1.8e-08	3.3e-08
  1903	-1.01311e-13	1.8e-08	3.3e-08
  1904	-1.61447e-13	1.8e-08	3.3e-08
  1905	-9.58515e-14	1.8e-08	3.3e-08
  1906	-1.283e-13	1.8e-08	3.3e-08
  1907	-1.21964e-13	1.8e-08	3.3e-08
  1908	-4.45782e-14	1.8e-08	3.3e-08
  1909	-1.46787e-13	1.8e-08	3.3e-08
  1910	-5.66571e-14	1.8e-08	3.3e-08
  1911	-6.71089e-14	1.8e-08	3.3e-08
  1912	-1.55955e-13	1.8e-08	3.3e-08
  1913	-1.14886e-13	1.8e-08	3.3e-08
  1914	-7.2048e-14	1.8e-08	3.3e-08
  1915	-1.13835e-13	1.8e-08	3.3e-08
  1916	-1.29561e-13	1.8e-08	3.3e-08
  1917	-1.09505e-13	1.8e-08	3.3e-08
  1918	-5.56309e-14	1.8e-08	3.3e-08
  1919	-7.61599e-14	1.8e-08	3.3e-08
  1920	-9.99002e-14	1.8e-08	3.3e-08
  1921	-1.33728e-13	1.8e-08	3.3e-08
  1922	-1.70805e-13	1.8e-08	3.3e-08
  1923	-1.53751e-13	1.8e-08	3.3e-08
  1924	-5.30759e-14	1.8e-08	3.3e-08
  1925	-1.04549e-13	1.8e-08	3.3e-08
  1926	-6.5162e-14	1.8e-08	3.3e-08
  1927	-1.32413e-13	1.8e-08	3.3e-08
  1928	-1.33366e-13	1.8e-08	3.3e-08
  1929	-6.44049e-14	1.8e-08	3.3e-08
  1930	-8.09041e-14	1.8e-08	3.3e-08
  1931	-5.59015e-14	1.8e-08	3.3e-08
  1932	-1.83608e-13	1.8e-08	3.3e-08
  1933	-1.52508e-13	1.8e-08	3.3e-08
  1934	-1.14884e-13	1.8e-08	3.3e-08
  1935	-1.24751e-13	1.8e-08	3.3e-08
  1936	-3.07401e-13	1.8e-08	3.3e-08
  1937	-4.45637e-14	1.8e-08	3.3e-08
  1938	-6.96099e-14	1.8e-08	3.3e-08
  1939	-1.09965e-13	1.8e-08	3.3e-08
  1940	-6.65564e-14	1.8e-08	3.3e-08
  1941	-4.39626e-14	1.8e-08	3.3e-08
  1942	-8.27716e-14	1.8e-08	3.3e-08
  1943	-5.45937e-14	1.8e-08	3.3e-08
  1944	-1.79026e-13	1.8e-08	3.3e-08
  1945	-1.2628e-13	1.8e-08	3.3e-08
  1946	-8.28765e-14	1.8e-08	3.3e-08
  1947	-1.44068e-13	1.8e-08	3.3e-08
  1948	-2.24841e-13	1.8e-08	3.3e-08
  1949	-6.43721e-14	1.8e-08	3.3e-08
  1950	-2.80683e-13	1.8e-08	3.3e-08
  1951	-1.03825e-13	1.8e-08	3.3e-08
  1952	-3.99024e-14	1.8e-08	3.3e-08
  1953	-1.0774e-13	1.8e-08	3.3e-08
  1954	-6.04879e-14	1.8e-08	3.3e-08
  1955	-1.64699e-13	1.8e-08	3.3e-08
  1956	-1.67481e-13	1.8e-08	3.3e-08
  1957	-2.00745e-13	1.8e-08	3.3e-08
  1958	-1.70245e-13	1.8e-08	3.3e-08
  1959	-4.45033e-14	1.8e-08	3.3e-08
  1960	-9.79623e-14	1.8e-08	3.3e-08
  1961	-4.82065e-14	1.8e-08	3.3e-08
  1962	-6.98692e-14	1.8e-08	3.3e-08
  1963	-1.01277e-13	1.8e-08	3.3e-08
  1964	-3.89372e-14	1.8e-08	3.3e-08
  1965	-1.41393e-13	1.8e-08	3.3e-08
  1966	-1.22079e-13	1.8e-08	3.3e-08
  1967	-8.11469e-14	1.8e-08	3.3e-08
  1968	-1.45104e-13	1.8e-08	3.3e-08
  1969	-1.05701e-13	1.8e-08	3.3e-08
  1970	-1.87673e-13	1.8e-08	3.3e-08
  1971	-6.69847e-14	1.8e-08	3.3e-08
  1972	-1.69763e-13	1.8e-08	3.3e-08
  1973	-4.84274e-14	1.8e-08	3.3e-08
  1974	-9.15664e-14	1.8e-08	3.3e-08
  1975	-7.32698e-14	1.8e-08	3.3e-08
  1976	-1.84132e-13	1.8e-08	3.3e-08
  1977	-5.6859e-14	1.8e-08	3.3e-08
  1978	-9.98092e-14	1.8e-08	3.3e-08
  1979	-1.52212e-13	1.8e-08	3.3e-08
  1980	-7.02008e-14	1.8e-08	3.3e-08
  1981	-9.85344e-14	1.8e-08	3.3e-08
  1982	-1.13396e-13	1.8e-08	3.3e-08
  1983	-9.87818e-14	1.8e-08	3.3e-08
  1984	-5.17329e-14	1.8e-08	3.3e-08
  1985	-1.76991e-13	1.8e-08	3.3e-08
  1986	-1.84953e-13	1.8e-08	3.3e-08
  1987	-1.79663e-13	1.8e-08	3.3e-08
  1988	-1.41007e-13	1.8e-08	3.3e-08
  1989	-5.29483e-14	1.8e-08	3.3e-08
  1990	-6.06452e-14	1.8e-08	3.3e-08
  1991	-7.83944e-14	1.8e-08	3.3e-08
  1992	-6.65003e-14	1.8e-08	3.3e-08
  1993	-1.82318e-13	1.8e-08	3.3e-08
  1994	-1.24618e-13	1.8e-08	3.3e-08
  1995	-1.28906e-13	1.8e-08	3.3e-08
  1996	-1.01736e-13	1.8e-08	3.3e-08
  1997	-8.56423e-14	1.8e-08	3.3e-08
  1998	-7.00343e-14	1.8e-08	3.3e-08
  1999	-6.69411e-14	1.8e-08	3.3e-08
  2000	-8.14351e-14	1.8e-08	3.3e-08
  2001	-5.08855e-14	1.8e-08	3.3e-08
  2002	-7.65135e-14	1.8e-08	3.3e-08
  2003	-6.51009e-14	1.8e-08	3.3e-08
  2004	-4.89378e-14	1.8e-08	3.3e-08
  2005	-7.18468e-14	1.8e-08	3.3e-08
  2006	-1.66956e-13	1.8e-08	3.3e-08
  2007	-1.55919e-13	1.8e-08	3.3e-08
  2008	-2.21596e-13	1.8e-08	3.3e-08
  2009	-5.79795e-14	1.8e-08	3.3e-08
  2010	-5.12459e-14	1.8e-08	3.3e-08
  2011	-9.9744e-14	1.8e-08	3.3e-08
  2012	-1.34979e-13	1.8e-08	3.3e-08
  2013	-1.44421e-13	1.8e-08	3.3e-08
  2014	-1.31362e-13	1.8e-08	3.3e-08
  2015	-4.9252e-14	1.8e-08	3.3e-08
  2016	-4.06553e-14	1.8e-08	3.3e-08
  2017	-5.19659e-14	1.8e-08	3.3e-08
  2018	-1.32366e-13	1.8e-08	3.3e-08
  2019	-1.24228e-13	1.8e-08	3.3e-08
  2020	-9.89359e-14	1.8e-08	3.3e-08
  2021	-1.35449e-13	1.8e-08	3.3e-08
  2022	-1.04994e-13	1.8e-08	3.3e-08
  2023	-6.51533e-14	1.8e-08	3.3e-08
  2024	-4.33162e-14	1.8e-08	3.3e-08
  2025	-4.74464e-14	1.8e-08	3.3e-08
  2026	-1.31255e-13	1.8e-08	3.3e-08
  2027	-6.53205e-14	1.8e-08	3.3e-08
  2028	-1.08752e-13	1.8e-08	3.3e-08
  2029	-7.32326e-14	1.8e-08	3.3e-08
  2030	-5.19246e-14	1.8e-08	3.3e-08
  2031	-6.30568e-14	1.8e-08	3.3e-08
  2032	-1.00746e-13	1.8e-08	3.3e-08
  2033	-4.59767e-14	1.8e-08	3.3e-08
  2034	-1.68741e-13	1.8e-08	3.3e-08
  2035	-8.74209e-14	1.8e-08	3.3e-08
  2036	-1.52232e-13	1.8e-08	3.3e-08
  2037	-1.42444e-13	1.8e-08	3.3e-08
  2038	-4.74231e-14	1.8e-08	3.3e-08
  2039	-7.70429e-14	1.8e-08	3.3e-08
  2040	-2.15011e-13	1.8e-08	3.3e-08
  2041	-7.46402e-14	1.8e-08	3.3e-08
  2042	-1.47698e-13	1.8e-08	3.3e-08
  2043	-9.32683e-14	1.8e-08	3.3e-08
  2044	-6.91303e-14	1.8e-08	3.3e-08
  2045	-5.69369e-14	1.8e-08	3.3e-08
  2046	-1.24646e-13	1.8e-08	3.3e-08
  2047	-5.38442e-14	1.8e-08	3.3e-08
  2048	-1.33187e-13	1.8e-08	3.3e-08
  2049	-6.66173e-14	1.8e-08	3.3e-08
  2050	-1.3742e-13	1.8e-08	3.3e-08
  2051	-7.68741e-14	1.8e-08	3.3e-08
  2052	-8.89666e-14	1.8e-08	3.3e-08
  2053	-1.38731e-13	1.8e-08	3.3e-08
  2054	-1.03285e-13	1.8e-08	3.3e-08
  2055	-9.74462e-14	1.8e-08	3.3e-08
  2056	-1.40933e-13	1.8e-08	3.3e-08
  2057	-1.60408e-13	1.8e-08	3.3e-08
  2058	-6.2877e-14	1.8e-08	3.3e-08
  2059	-4.45741e-14	1.8e-08	3.3e-08
  2060	-7.00592e-14	1.8e-08	3.3e-08
  2061	-7.15981e-14	1.8e-08	3.3e-08
  2062	-1.2703e-13	1.8e-08	3.3e-08
  2063	-4.07042e-14	1.8e-08	3.3e-08
  2064	-1.03813e-13	1.8e-08	3.3e-08
  2065	-1.34716e-13	1.8e-08	3.3e-08
  2066	-5.90235e-14	1.8e-08	3.3e-08
  2067	-1.0083e-13	1.8e-08	3.3e-08
  2068	-4.83477e-14	1.8e-08	3.3e-08
  2069	-1.60809e-13	1.8e-08	3.3e-08
  2070	-1.01195e-13	1.8e-08	3.3e-08
  2071	-9.51735e-14	1.8e-08	3.3e-08
  2072	-1.75275e-13	1.8e-08	3.3e-08
  2073	-1.12652e-13	1.8e-08	3.3e-08
  2074	-4.47563e-14	1.8e-08	3.3e-08
  2075	-1.12389e-13	1.8e-08	3.3e-08
  2076	-1.26141e-13	1.8e-08	3.3e-08
  2077	-1.82981e-13	1.8e-08	3.3e-08
  2078	-6.35989e-14	1.8e-08	3.3e-08
  2079	-5.78381e-14	1.8e-08	3.3e-08
  2080	-1.85271e-13	1.8e-08	3.3e-08
  2081	-1.20699e-13	1.8e-08	3.3e-08
  2082	-1.41042e-13	1.8e-08	3.3e-08
  2083	-1.5199e-13	1.8e-08	3.3e-08
  2084	-7.15343e-14	1.8e-08	3.3e-08
  2085	-1.21407e-13	1.8e-08	3.3e-08
  2086	-8.74597e-14	1.8e-08	3.3e-08
  2087	-1.55478e-13	1.8e-08	3.3e-08
  2088	-9.14072e-14	1.8e-08	3.3e-08
  2089	-1.02033e-13	1.8e-08	3.3e-08
  2090	-7.30736e-14	1.8e-08	3.3e-08
  2091	-2.08766e-13	1.8e-08	3.3e-08
  2092	-8.70988e-14	1.8e-08	3.3e-08
  2093	-1.85315e-13	1.8e-08	3.3e-08
  2094	-1.00462e-13	1.8e-08	3.3e-08
  2095	-7.34883e-14	1.8e-08	3.3e-08
  2096	-7.57202e-14	1.8e-08	3.3e-08
  2097	-8.01619e-14	1.8e-08	3.3e-08
  2098	-1.13122e-13	1.8e-08	3.3e-08
  2099	-8.8453e-14	1.8e-08	3.3e-08
  2100	-1.73485e-13	1.8e-08	3.3e-08
  2101	-1.70979e-13	1.8e-08	3.3e-08
  2102	-1.65562e-13	1.8e-08	3.3e-08
  2103	-5.40969e-14	1.8e-08	3.3e-08
