Measurement: energia2
  step	INTEG(v(supply)*i(V1))	FROM	TO
  2091	-2.36032e-13	1.8e-08	3.3e-08
  2092	-1.18886e-13	1.8e-08	3.3e-08
  2093	-2.30252e-13	1.8e-08	3.3e-08
  2094	-1.24433e-13	1.8e-08	3.3e-08
  2095	-1.04598e-13	1.8e-08	3.3e-08
  2096	-1.05666e-13	1.8e-08	3.3e-08
  2097	-1.11102e-13	1.8e-08	3.3e-08
  2098	-1.47641e-13	1.8e-08	3.3e-08
  2099	-1.20413e-13	1.8e-08	3.3e-08
  2100	-2.12491e-13	1.8e-08	3.3e-08
  2101	-2.06176e-13	1.8e-08	3.3e-08
  2102	-2.09054e-13	1.8e-08	3.3e-08
  2103	-8.36402e-14	1.8e-08	3.3e-08
  2104	-2.0859e-13	1.8e-08	3.3e-08
  2105	-1.17871e-13	1.8e-08	3.3e-08
  2106	-1.13146e-13	1.8e-08	3.3e-08
  2107	-1.54901e-13	1.8e-08	3.3e-08
  2108	-9.92726e-14	1.8e-08	3.3e-08
  2109	-1.34697e-13	1.8e-08	3.3e-08
  2110	-1.43899e-13	1.8e-08	3.3e-08
  2111	-1.04642e-13	1.8e-08	3.3e-08
  2112	-7.9738e-14	1.8e-08	3.3e-08
  2113	-1.55139e-13	1.8e-08	3.3e-08
  2114	-9.42004e-14	1.8e-08	3.3e-08
  2115	-2.10877e-13	1.8e-08	3.3e-08
  2116	-1.0482e-13	1.8e-08	3.3e-08
  2117	-1.14135e-13	1.8e-08	3.3e-08
  2118	-6.87199e-14	1.8e-08	3.3e-08
  2119	-7.80834e-14	1.8e-08	3.3e-08
  2120	-9.70464e-14	1.8e-08	3.3e-08
  2121	-1.13946e-13	1.8e-08	3.3e-08
  2122	-2.1428e-13	1.8e-08	3.3e-08
  2123	-1.53124e-13	1.8e-08	3.3e-08
  2124	-7.51814e-14	1.8e-08	3.3e-08
  2125	-1.29048e-13	1.8e-08	3.3e-08
  2126	-2.07107e-13	1.8e-08	3.3e-08
  2127	-2.09039e-13	1.8e-08	3.3e-08
  2128	-1.7041e-13	1.8e-08	3.3e-08
  2129	-7.25462e-14	1.8e-08	3.3e-08
  2130	-1.9929e-13	1.8e-08	3.3e-08
  2131	-1.61257e-13	1.8e-08	3.3e-08
  2132	-1.05581e-13	1.8e-08	3.3e-08
  2133	-7.794e-14	1.8e-08	3.3e-08
  2134	-1.39309e-13	1.8e-08	3.3e-08
  2135	-8.71964e-14	1.8e-08	3.3e-08
  2136	-2.37609e-13	1.8e-08	3.3e-08
  2137	-2.14408e-13	1.8e-08	3.3e-08
  2138	-1.14316e-13	1.8e-08	3.3e-08
  2139	-1.03428e-13	1.8e-08	3.3e-08
  2140	-2.16457e-13	1.8e-08	3.3e-08
  2141	-7.86709e-14	1.8e-08	3.3e-08
  2142	-1.14106e-13	1.8e-08	3.3e-08
  2143	-7.89729e-14	1.8e-08	3.3e-08
  2144	-2.18277e-13	1.8e-08	3.3e-08
  2145	-1.27073e-13	1.8e-08	3.3e-08
  2146	-2.05174e-13	1.8e-08	3.3e-08
  2147	-1.06382e-13	1.8e-08	3.3e-08
  2148	-1.21638e-13	1.8e-08	3.3e-08
  2149	-1.55056e-13	1.8e-08	3.3e-08
  2150	-1.75246e-13	1.8e-08	3.3e-08
  2151	-2.15221e-13	1.8e-08	3.3e-08
  2152	-2.16721e-13	1.8e-08	3.3e-08
  2153	-1.37503e-13	1.8e-08	3.3e-08
  2154	-1.15025e-13	1.8e-08	3.3e-08
  2155	-2.59353e-13	1.8e-08	3.3e-08
  2156	-1.14636e-13	1.8e-08	3.3e-08
  2157	-7.78532e-14	1.8e-08	3.3e-08
  2158	-1.54792e-13	1.8e-08	3.3e-08
  2159	-1.65151e-13	1.8e-08	3.3e-08
  2160	-2.54224e-13	1.8e-08	3.3e-08
  2161	-1.08733e-13	1.8e-08	3.3e-08
  2162	-8.53762e-14	1.8e-08	3.3e-08
  2163	-8.63234e-14	1.8e-08	3.3e-08
  2164	-1.07556e-13	1.8e-08	3.3e-08
  2165	-1.75371e-13	1.8e-08	3.3e-08
  2166	-7.99155e-14	1.8e-08	3.3e-08
  2167	-9.08494e-14	1.8e-08	3.3e-08
  2168	-2.09103e-13	1.8e-08	3.3e-08
  2169	-1.52049e-13	1.8e-08	3.3e-08
  2170	-1.05406e-13	1.8e-08	3.3e-08
  2171	-1.38806e-13	1.8e-08	3.3e-08
  2172	-1.72828e-13	1.8e-08	3.3e-08
  2173	-2.04801e-13	1.8e-08	3.3e-08
  2174	-1.10084e-13	1.8e-08	3.3e-08
  2175	-1.22433e-13	1.8e-08	3.3e-08
  2176	-1.51868e-13	1.8e-08	3.3e-08
  2177	-1.23437e-13	1.8e-08	3.3e-08
  2178	-1.71836e-13	1.8e-08	3.3e-08
  2179	-2.29031e-13	1.8e-08	3.3e-08
  2180	-1.54027e-13	1.8e-08	3.3e-08
  2181	-1.05924e-13	1.8e-08	3.3e-08
  2182	-2.29864e-13	1.8e-08	3.3e-08
  2183	-8.67954e-14	1.8e-08	3.3e-08
  2184	-1.75823e-13	1.8e-08	3.3e-08
  2185	-1.01901e-13	1.8e-08	3.3e-08
  2186	-9.21691e-14	1.8e-08	3.3e-08
  2187	-1.00909e-13	1.8e-08	3.3e-08
  2188	-1.04543e-13	1.8e-08	3.3e-08
  2189	-8.39631e-14	1.8e-08	3.3e-08
  2190	-8.31653e-14	1.8e-08	3.3e-08
  2191	-8.52444e-14	1.8e-08	3.3e-08
  2192	-8.30553e-14	1.8e-08	3.3e-08
  2193	-8.62707e-14	1.8e-08	3.3e-08
  2194	-1.06029e-13	1.8e-08	3.3e-08
  2195	-1.76227e-13	1.8e-08	3.3e-08
  2196	-7.06374e-14	1.8e-08	3.3e-08
  2197	-7.52512e-14	1.8e-08	3.3e-08
  2198	-7.64448e-14	1.8e-08	3.3e-08
  2199	-1.9449e-13	1.8e-08	3.3e-08
  2200	-6.61345e-14	1.8e-08	3.3e-08
  2201	-1.15116e-13	1.8e-08	3.3e-08
  2202	-7.97123e-14	1.8e-08	3.3e-08
  2203	-2.52981e-13	1.8e-08	3.3e-08
  2204	-1.46638e-13	1.8e-08	3.3e-08
  2205	-8.09992e-14	1.8e-08	3.3e-08
  2206	-1.56424e-13	1.8e-08	3.3e-08
  2207	-2.25565e-13	1.8e-08	3.3e-08
  2208	-8.05439e-14	1.8e-08	3.3e-08
  2209	-1.69691e-13	1.8e-08	3.3e-08
  2210	-1.61749e-13	1.8e-08	3.3e-08
  2211	-1.2561e-13	1.8e-08	3.3e-08
  2212	-2.07542e-13	1.8e-08	3.3e-08
  2213	-1.9587e-13	1.8e-08	3.3e-08
  2214	-1.20078e-13	1.8e-08	3.3e-08
  2215	-1.45171e-13	1.8e-08	3.3e-08
  2216	-1.66167e-13	1.8e-08	3.3e-08
  2217	-8.36689e-14	1.8e-08	3.3e-08
  2218	-1.88815e-13	1.8e-08	3.3e-08
  2219	-2.1411e-13	1.8e-08	3.3e-08
  2220	-2.07549e-13	1.8e-08	3.3e-08
  2221	-1.86003e-13	1.8e-08	3.3e-08
  2222	-1.64813e-13	1.8e-08	3.3e-08
  2223	-1.11923e-13	1.8e-08	3.3e-08
  2224	-2.09355e-13	1.8e-08	3.3e-08
  2225	-9.2803e-14	1.8e-08	3.3e-08
  2226	-1.84665e-13	1.8e-08	3.3e-08
  2227	-8.58365e-14	1.8e-08	3.3e-08
  2228	-9.19203e-14	1.8e-08	3.3e-08
  2229	-1.21937e-13	1.8e-08	3.3e-08
  2230	-1.94635e-13	1.8e-08	3.3e-08
  2231	-7.99806e-14	1.8e-08	3.3e-08
  2232	-8.32297e-14	1.8e-08	3.3e-08
  2233	-1.94673e-13	1.8e-08	3.3e-08
  2234	-2.6068e-13	1.8e-08	3.3e-08
  2235	-8.71378e-14	1.8e-08	3.3e-08
  2236	-1.37963e-13	1.8e-08	3.3e-08
  2237	-9.86079e-14	1.8e-08	3.3e-08
  2238	-7.94879e-14	1.8e-08	3.3e-08
  2239	-1.24796e-13	1.8e-08	3.3e-08
  2240	-1.10677e-13	1.8e-08	3.3e-08
  2241	-1.45138e-13	1.8e-08	3.3e-08
  2242	-9.00921e-14	1.8e-08	3.3e-08
  2243	-1.33847e-13	1.8e-08	3.3e-08
  2244	-1.10892e-13	1.8e-08	3.3e-08
  2245	-1.15455e-13	1.8e-08	3.3e-08
  2246	-1.30808e-13	1.8e-08	3.3e-08
  2247	-2.25299e-13	1.8e-08	3.3e-08
  2248	-1.44845e-13	1.8e-08	3.3e-08
  2249	-6.99267e-14	1.8e-08	3.3e-08
  2250	-2.24066e-13	1.8e-08	3.3e-08
  2251	-1.09706e-13	1.8e-08	3.3e-08
  2252	-7.67706e-14	1.8e-08	3.3e-08
  2253	-1.12245e-13	1.8e-08	3.3e-08
  2254	-9.14821e-14	1.8e-08	3.3e-08
  2255	-1.9961e-13	1.8e-08	3.3e-08
  2256	-1.51915e-13	1.8e-08	3.3e-08
  2257	-1.09135e-13	1.8e-08	3.3e-08
  2258	-7.81812e-14	1.8e-08	3.3e-08
  2259	-2.17313e-13	1.8e-08	3.3e-08
  2260	-9.15753e-14	1.8e-08	3.3e-08
  2261	-2.01655e-13	1.8e-08	3.3e-08
  2262	-8.39689e-14	1.8e-08	3.3e-08
  2263	-1.78479e-13	1.8e-08	3.3e-08
  2264	-1.19777e-13	1.8e-08	3.3e-08
  2265	-8.85665e-14	1.8e-08	3.3e-08
  2266	-1.07363e-13	1.8e-08	3.3e-08
  2267	-7.82815e-14	1.8e-08	3.3e-08
  2268	-1.72883e-13	1.8e-08	3.3e-08
  2269	-1.18915e-13	1.8e-08	3.3e-08
  2270	-7.41061e-14	1.8e-08	3.3e-08
  2271	-1.68723e-13	1.8e-08	3.3e-08
  2272	-1.40627e-13	1.8e-08	3.3e-08
  2273	-1.0662e-13	1.8e-08	3.3e-08
  2274	-1.83367e-13	1.8e-08	3.3e-08
  2275	-7.35401e-14	1.8e-08	3.3e-08
  2276	-2.20802e-13	1.8e-08	3.3e-08
  2277	-1.12407e-13	1.8e-08	3.3e-08
  2278	-1.90157e-13	1.8e-08	3.3e-08
  2279	-7.17689e-14	1.8e-08	3.3e-08
  2280	-1.44194e-13	1.8e-08	3.3e-08
  2281	-1.10959e-13	1.8e-08	3.3e-08
  2282	-2.23115e-13	1.8e-08	3.3e-08
  2283	-1.28647e-13	1.8e-08	3.3e-08
  2284	-2.32814e-13	1.8e-08	3.3e-08
  2285	-8.50447e-14	1.8e-08	3.3e-08
  2286	-2.43603e-13	1.8e-08	3.3e-08
  2287	-1.45079e-13	1.8e-08	3.3e-08
  2288	-8.3266e-14	1.8e-08	3.3e-08
  2289	-7.31953e-14	1.8e-08	3.3e-08
  2290	-1.28721e-13	1.8e-08	3.3e-08
  2291	-8.63112e-14	1.8e-08	3.3e-08
  2292	-1.77543e-13	1.8e-08	3.3e-08
  2293	-2.23913e-13	1.8e-08	3.3e-08
  2294	-9.81539e-14	1.8e-08	3.3e-08
  2295	-1.44255e-13	1.8e-08	3.3e-08
  2296	-2.06994e-13	1.8e-08	3.3e-08
  2297	-1.30866e-13	1.8e-08	3.3e-08
  2298	-7.18203e-14	1.8e-08	3.3e-08
  2299	-1.58667e-13	1.8e-08	3.3e-08
  2300	-7.65054e-14	1.8e-08	3.3e-08
  2301	-1.89365e-13	1.8e-08	3.3e-08
  2302	-7.27036e-14	1.8e-08	3.3e-08
  2303	-1.35337e-13	1.8e-08	3.3e-08
  2304	-1.37974e-13	1.8e-08	3.3e-08
  2305	-9.76651e-14	1.8e-08	3.3e-08
  2306	-1.94623e-13	1.8e-08	3.3e-08
  2307	-2.56151e-13	1.8e-08	3.3e-08
  2308	-1.70045e-13	1.8e-08	3.3e-08
  2309	-2.49238e-13	1.8e-08	3.3e-08
  2310	-1.67493e-13	1.8e-08	3.3e-08
  2311	-1.54025e-13	1.8e-08	3.3e-08
  2312	-1.68291e-13	1.8e-08	3.3e-08
  2313	-1.35464e-13	1.8e-08	3.3e-08
  2314	-1.17726e-13	1.8e-08	3.3e-08
  2315	-2.06196e-13	1.8e-08	3.3e-08
  2316	-1.43161e-13	1.8e-08	3.3e-08
  2317	-9.33999e-14	1.8e-08	3.3e-08
  2318	-1.39881e-13	1.8e-08	3.3e-08
  2319	-8.6619e-14	1.8e-08	3.3e-08
  2320	-1.46979e-13	1.8e-08	3.3e-08
  2321	-1.38546e-13	1.8e-08	3.3e-08
  2322	-1.8891e-13	1.8e-08	3.3e-08
  2323	-1.12101e-13	1.8e-08	3.3e-08
  2324	-2.2563e-13	1.8e-08	3.3e-08
  2325	-1.56331e-13	1.8e-08	3.3e-08
  2326	-1.88516e-13	1.8e-08	3.3e-08
  2327	-8.02201e-14	1.8e-08	3.3e-08
  2328	-7.7824e-14	1.8e-08	3.3e-08
  2329	-8.07732e-14	1.8e-08	3.3e-08
  2330	-1.13484e-13	1.8e-08	3.3e-08
  2331	-1.30041e-13	1.8e-08	3.3e-08
  2332	-1.31651e-13	1.8e-08	3.3e-08
  2333	-1.83391e-13	1.8e-08	3.3e-08
  2334	-1.55973e-13	1.8e-08	3.3e-08
  2335	-1.45435e-13	1.8e-08	3.3e-08
  2336	-1.04647e-13	1.8e-08	3.3e-08
  2337	-1.60571e-13	1.8e-08	3.3e-08
  2338	-6.9746e-14	1.8e-08	3.3e-08
  2339	-1.40757e-13	1.8e-08	3.3e-08
  2340	-1.72656e-13	1.8e-08	3.3e-08
  2341	-1.40306e-13	1.8e-08	3.3e-08
  2342	-1.99233e-13	1.8e-08	3.3e-08
  2343	-1.05627e-13	1.8e-08	3.3e-08
  2344	-2.21088e-13	1.8e-08	3.3e-08
  2345	-1.52924e-13	1.8e-08	3.3e-08
  2346	-1.87993e-13	1.8e-08	3.3e-08
  2347	-1.14239e-13	1.8e-08	3.3e-08
  2348	-1.82699e-13	1.8e-08	3.3e-08
  2349	-8.02684e-14	1.8e-08	3.3e-08
  2350	-1.36816e-13	1.8e-08	3.3e-08
  2351	-1.14518e-13	1.8e-08	3.3e-08
  2352	-1.9797e-13	1.8e-08	3.3e-08
  2353	-7.26385e-14	1.8e-08	3.3e-08
  2354	-1.37452e-13	1.8e-08	3.3e-08
  2355	-1.21168e-13	1.8e-08	3.3e-08
  2356	-2.06654e-13	1.8e-08	3.3e-08
  2357	-1.38455e-13	1.8e-08	3.3e-08
  2358	-1.1428e-13	1.8e-08	3.3e-08
  2359	-9.18625e-14	1.8e-08	3.3e-08
  2360	-1.77348e-13	1.8e-08	3.3e-08
  2361	-1.24664e-13	1.8e-08	3.3e-08
  2362	-2.13453e-13	1.8e-08	3.3e-08
  2363	-9.86766e-14	1.8e-08	3.3e-08
  2364	-9.09924e-14	1.8e-08	3.3e-08
  2365	-1.5399e-13	1.8e-08	3.3e-08
  2366	-8.87346e-14	1.8e-08	3.3e-08
  2367	-1.80016e-13	1.8e-08	3.3e-08
  2368	-7.68513e-14	1.8e-08	3.3e-08
  2369	-1.66501e-13	1.8e-08	3.3e-08
  2370	-1.78268e-13	1.8e-08	3.3e-08
  2371	-2.875e-13	1.8e-08	3.3e-08
  2372	-2.03402e-13	1.8e-08	3.3e-08
  2373	-9.09004e-14	1.8e-08	3.3e-08
  2374	-1.72764e-13	1.8e-08	3.3e-08
  2375	-8.00008e-14	1.8e-08	3.3e-08
  2376	-1.1184e-13	1.8e-08	3.3e-08
  2377	-2.15814e-13	1.8e-08	3.3e-08
  2378	-1.58367e-13	1.8e-08	3.3e-08
  2379	-2.03829e-13	1.8e-08	3.3e-08
  2380	-1.70103e-13	1.8e-08	3.3e-08
  2381	-2.57455e-13	1.8e-08	3.3e-08
  2382	-1.02004e-13	1.8e-08	3.3e-08
  2383	-7.79408e-14	1.8e-08	3.3e-08
  2384	-7.85916e-14	1.8e-08	3.3e-08
  2385	-2.09703e-13	1.8e-08	3.3e-08
  2386	-2.27842e-13	1.8e-08	3.3e-08
  2387	-7.65377e-14	1.8e-08	3.3e-08
  2388	-1.2812e-13	1.8e-08	3.3e-08
  2389	-1.38122e-13	1.8e-08	3.3e-08
  2390	-1.13582e-13	1.8e-08	3.3e-08
  2391	-1.85644e-13	1.8e-08	3.3e-08
  2392	-1.16976e-13	1.8e-08	3.3e-08
  2393	-1.62477e-13	1.8e-08	3.3e-08
  2394	-1.00453e-13	1.8e-08	3.3e-08
  2395	-2.02982e-13	1.8e-08	3.3e-08
  2396	-7.66399e-14	1.8e-08	3.3e-08
  2397	-1.52824e-13	1.8e-08	3.3e-08
  2398	-1.3754e-13	1.8e-08	3.3e-08
  2399	-1.61147e-13	1.8e-08	3.3e-08
  2400	-1.58993e-13	1.8e-08	3.3e-08
  2401	-1.59735e-13	1.8e-08	3.3e-08
  2402	-1.52459e-13	1.8e-08	3.3e-08
  2403	-1.82589e-13	1.8e-08	3.3e-08
  2404	-8.94913e-14	1.8e-08	3.3e-08
  2405	-8.62286e-14	1.8e-08	3.3e-08
  2406	-1.83168e-13	1.8e-08	3.3e-08
  2407	-1.70681e-13	1.8e-08	3.3e-08
  2408	-2.2521e-13	1.8e-08	3.3e-08
  2409	-1.90943e-13	1.8e-08	3.3e-08
  2410	-1.33567e-13	1.8e-08	3.3e-08
  2411	-7.13766e-14	1.8e-08	3.3e-08
  2412	-9.33865e-14	1.8e-08	3.3e-08
  2413	-8.43838e-14	1.8e-08	3.3e-08
  2414	-1.21978e-13	1.8e-08	3.3e-08
  2415	-7.06646e-14	1.8e-08	3.3e-08
  2416	-8.18291e-14	1.8e-08	3.3e-08
  2417	-1.18139e-13	1.8e-08	3.3e-08
  2418	-2.01943e-13	1.8e-08	3.3e-08
  2419	-8.42528e-14	1.8e-08	3.3e-08
  2420	-1.94601e-13	1.8e-08	3.3e-08
  2421	-9.76702e-14	1.8e-08	3.3e-08
  2422	-1.14812e-13	1.8e-08	3.3e-08
  2423	-1.38352e-13	1.8e-08	3.3e-08
  2424	-1.02407e-13	1.8e-08	3.3e-08
  2425	-8.32476e-14	1.8e-08	3.3e-08
  2426	-1.89005e-13	1.8e-08	3.3e-08
  2427	-8.24045e-14	1.8e-08	3.3e-08
  2428	-9.26139e-14	1.8e-08	3.3e-08
  2429	-2.05887e-13	1.8e-08	3.3e-08
  2430	-1.93023e-13	1.8e-08	3.3e-08
  2431	-1.00177e-13	1.8e-08	3.3e-08
  2432	-8.65938e-14	1.8e-08	3.3e-08
  2433	-2.55476e-13	1.8e-08	3.3e-08
  2434	-8.33568e-14	1.8e-08	3.3e-08
  2435	-2.20115e-13	1.8e-08	3.3e-08
  2436	-1.84435e-13	1.8e-08	3.3e-08
  2437	-2.28701e-13	1.8e-08	3.3e-08
  2438	-1.41517e-13	1.8e-08	3.3e-08
  2439	-1.70658e-13	1.8e-08	3.3e-08
  2440	-1.48319e-13	1.8e-08	3.3e-08
  2441	-1.39462e-13	1.8e-08	3.3e-08
  2442	-1.86795e-13	1.8e-08	3.3e-08
  2443	-1.53406e-13	1.8e-08	3.3e-08
  2444	-1.54706e-13	1.8e-08	3.3e-08
  2445	-1.66035e-13	1.8e-08	3.3e-08
  2446	-1.12951e-13	1.8e-08	3.3e-08
  2447	-2.2384e-13	1.8e-08	3.3e-08
  2448	-8.50604e-14	1.8e-08	3.3e-08
  2449	-1.73527e-13	1.8e-08	3.3e-08
  2450	-1.41963e-13	1.8e-08	3.3e-08
  2451	-1.00529e-13	1.8e-08	3.3e-08
  2452	-2.17319e-13	1.8e-08	3.3e-08
  2453	-1.56727e-13	1.8e-08	3.3e-08
  2454	-2.22532e-13	1.8e-08	3.3e-08
  2455	-8.92436e-14	1.8e-08	3.3e-08
  2456	-1.06368e-13	1.8e-08	3.3e-08
  2457	-1.91359e-13	1.8e-08	3.3e-08
  2458	-8.35486e-14	1.8e-08	3.3e-08
  2459	-1.36254e-13	1.8e-08	3.3e-08
  2460	-1.74652e-13	1.8e-08	3.3e-08
  2461	-1.83529e-13	1.8e-08	3.3e-08
  2462	-2.0967e-13	1.8e-08	3.3e-08
  2463	-8.95226e-14	1.8e-08	3.3e-08
  2464	-1.62683e-13	1.8e-08	3.3e-08
  2465	-1.62985e-13	1.8e-08	3.3e-08
  2466	-1.76257e-13	1.8e-08	3.3e-08
  2467	-8.49429e-14	1.8e-08	3.3e-08
  2468	-1.47761e-13	1.8e-08	3.3e-08
  2469	-1.73095e-13	1.8e-08	3.3e-08
  2470	-1.5527e-13	1.8e-08	3.3e-08
  2471	-8.29767e-14	1.8e-08	3.3e-08
  2472	-1.28711e-13	1.8e-08	3.3e-08
  2473	-9.29863e-14	1.8e-08	3.3e-08
  2474	-8.36634e-14	1.8e-08	3.3e-08
  2475	-1.25034e-13	1.8e-08	3.3e-08
  2476	-1.89993e-13	1.8e-08	3.3e-08
  2477	-8.25558e-14	1.8e-08	3.3e-08
  2478	-1.75102e-13	1.8e-08	3.3e-08
  2479	-1.42286e-13	1.8e-08	3.3e-08
  2480	-7.34133e-14	1.8e-08	3.3e-08
  2481	-8.16695e-14	1.8e-08	3.3e-08
  2482	-1.80126e-13	1.8e-08	3.3e-08
  2483	-1.1791e-13	1.8e-08	3.3e-08
  2484	-1.8907e-13	1.8e-08	3.3e-08
  2485	-9.04184e-14	1.8e-08	3.3e-08
  2486	-1.2975e-13	1.8e-08	3.3e-08
  2487	-1.27278e-13	1.8e-08	3.3e-08
  2488	-1.53353e-13	1.8e-08	3.3e-08
  2489	-9.08995e-14	1.8e-08	3.3e-08
  2490	-1.41816e-13	1.8e-08	3.3e-08
  2491	-8.70699e-14	1.8e-08	3.3e-08
  2492	-8.73806e-14	1.8e-08	3.3e-08
  2493	-1.73085e-13	1.8e-08	3.3e-08
  2494	-7.00795e-14	1.8e-08	3.3e-08
  2495	-1.00347e-13	1.8e-08	3.3e-08
  2496	-7.5301e-14	1.8e-08	3.3e-08
  2497	-7.22709e-14	1.8e-08	3.3e-08
  2498	-7.84741e-14	1.8e-08	3.3e-08
  2499	-6.71134e-14	1.8e-08	3.3e-08
  2500	-1.90007e-13	1.8e-08	3.3e-08
  2501	-1.52798e-13	1.8e-08	3.3e-08
  2502	-1.29369e-13	1.8e-08	3.3e-08
  2503	-1.37336e-13	1.8e-08	3.3e-08
  2504	-1.5422e-13	1.8e-08	3.3e-08
  2505	-8.60494e-14	1.8e-08	3.3e-08
  2506	-7.80488e-14	1.8e-08	3.3e-08
  2507	-9.15843e-14	1.8e-08	3.3e-08
  2508	-1.67573e-13	1.8e-08	3.3e-08
  2509	-1.2469e-13	1.8e-08	3.3e-08
  2510	-7.12814e-14	1.8e-08	3.3e-08
  2511	-1.62572e-13	1.8e-08	3.3e-08
  2512	-2.32083e-13	1.8e-08	3.3e-08
  2513	-2.08397e-13	1.8e-08	3.3e-08
  2514	-1.86192e-13	1.8e-08	3.3e-08
  2515	-8.85854e-14	1.8e-08	3.3e-08
  2516	-1.19014e-13	1.8e-08	3.3e-08
  2517	-7.40909e-14	1.8e-08	3.3e-08
  2518	-1.4855e-13	1.8e-08	3.3e-08
  2519	-9.42727e-14	1.8e-08	3.3e-08
  2520	-7.70133e-14	1.8e-08	3.3e-08
  2521	-1.53895e-13	1.8e-08	3.3e-08
  2522	-2.1108e-13	1.8e-08	3.3e-08
  2523	-1.2311e-13	1.8e-08	3.3e-08
  2524	-7.94866e-14	1.8e-08	3.3e-08
  2525	-1.67888e-13	1.8e-08	3.3e-08
  2526	-2.02529e-13	1.8e-08	3.3e-08
  2527	-7.82218e-14	1.8e-08	3.3e-08
  2528	-1.34317e-13	1.8e-08	3.3e-08
  2529	-1.27763e-13	1.8e-08	3.3e-08
  2530	-1.27671e-13	1.8e-08	3.3e-08
  2531	-1.27513e-13	1.8e-08	3.3e-08
  2532	-7.42104e-14	1.8e-08	3.3e-08
  2533	-7.49366e-14	1.8e-08	3.3e-08
  2534	-1.56634e-13	1.8e-08	3.3e-08
  2535	-1.87991e-13	1.8e-08	3.3e-08
  2536	-2.08713e-13	1.8e-08	3.3e-08
  2537	-1.91472e-13	1.8e-08	3.3e-08
  2538	-8.34925e-14	1.8e-08	3.3e-08
  2539	-1.81461e-13	1.8e-08	3.3e-08
  2540	-1.03299e-13	1.8e-08	3.3e-08
  2541	-7.75514e-14	1.8e-08	3.3e-08
  2542	-1.75209e-13	1.8e-08	3.3e-08
  2543	-8.02847e-14	1.8e-08	3.3e-08
  2544	-2.07507e-13	1.8e-08	3.3e-08
  2545	-1.07543e-13	1.8e-08	3.3e-08
  2546	-9.54614e-14	1.8e-08	3.3e-08
  2547	-9.79768e-14	1.8e-08	3.3e-08
  2548	-1.77594e-13	1.8e-08	3.3e-08
  2549	-1.46145e-13	1.8e-08	3.3e-08
  2550	-1.51551e-13	1.8e-08	3.3e-08
  2551	-9.29858e-14	1.8e-08	3.3e-08
  2552	-2.22054e-13	1.8e-08	3.3e-08
  2553	-9.96912e-14	1.8e-08	3.3e-08
  2554	-1.49936e-13	1.8e-08	3.3e-08
  2555	-1.31698e-13	1.8e-08	3.3e-08
  2556	-9.67875e-14	1.8e-08	3.3e-08
  2557	-8.85488e-14	1.8e-08	3.3e-08
  2558	-1.9134e-13	1.8e-08	3.3e-08
  2559	-1.67329e-13	1.8e-08	3.3e-08
  2560	-2.01476e-13	1.8e-08	3.3e-08
  2561	-8.75678e-14	1.8e-08	3.3e-08
  2562	-1.46001e-13	1.8e-08	3.3e-08
  2563	-9.67208e-14	1.8e-08	3.3e-08
  2564	-1.81624e-13	1.8e-08	3.3e-08
  2565	-7.99501e-14	1.8e-08	3.3e-08
  2566	-1.5291e-13	1.8e-08	3.3e-08
  2567	-1.94371e-13	1.8e-08	3.3e-08
  2568	-1.3742e-13	1.8e-08	3.3e-08
  2569	-9.08857e-14	1.8e-08	3.3e-08
  2570	-1.40359e-13	1.8e-08	3.3e-08
  2571	-1.70224e-13	1.8e-08	3.3e-08
  2572	-1.90641e-13	1.8e-08	3.3e-08
  2573	-1.18034e-13	1.8e-08	3.3e-08
  2574	-1.18825e-13	1.8e-08	3.3e-08
  2575	-1.33232e-13	1.8e-08	3.3e-08
  2576	-1.72534e-13	1.8e-08	3.3e-08
  2577	-1.57963e-13	1.8e-08	3.3e-08
  2578	-1.62343e-13	1.8e-08	3.3e-08
  2579	-1.50813e-13	1.8e-08	3.3e-08
  2580	-2.38722e-13	1.8e-08	3.3e-08
  2581	-2.07752e-13	1.8e-08	3.3e-08
  2582	-1.17655e-13	1.8e-08	3.3e-08
  2583	-8.38246e-14	1.8e-08	3.3e-08
  2584	-1.65575e-13	1.8e-08	3.3e-08
  2585	-1.01837e-13	1.8e-08	3.3e-08
  2586	-7.89175e-14	1.8e-08	3.3e-08
  2587	-2.61631e-13	1.8e-08	3.3e-08
  2588	-1.95777e-13	1.8e-08	3.3e-08
  2589	-9.69067e-14	1.8e-08	3.3e-08
  2590	-1.30761e-13	1.8e-08	3.3e-08
  2591	-1.66507e-13	1.8e-08	3.3e-08
  2592	-8.95249e-14	1.8e-08	3.3e-08
  2593	-1.27363e-13	1.8e-08	3.3e-08
  2594	-2.11574e-13	1.8e-08	3.3e-08
  2595	-7.46909e-14	1.8e-08	3.3e-08
  2596	-1.67752e-13	1.8e-08	3.3e-08
  2597	-1.04654e-13	1.8e-08	3.3e-08
  2598	-2.25078e-13	1.8e-08	3.3e-08
  2599	-2.00917e-13	1.8e-08	3.3e-08
  2600	-1.00828e-13	1.8e-08	3.3e-08
  2601	-1.74266e-13	1.8e-08	3.3e-08
  2602	-7.96555e-14	1.8e-08	3.3e-08
  2603	-7.76667e-14	1.8e-08	3.3e-08
  2604	-6.80792e-14	1.8e-08	3.3e-08
  2605	-1.24657e-13	1.8e-08	3.3e-08
  2606	-1.3769e-13	1.8e-08	3.3e-08
  2607	-1.8074e-13	1.8e-08	3.3e-08
